OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,MSZoning_NaN,Neighborhood_NridgHt,Exterior1st_NaN,Exterior2nd_NaN,MasVnrType_None,Foundation_PConc,GarageType_Detchd,GarageFinish_Fin,GarageFinish_Unf,SaleType_NaN,SaleType_New,SaleCondition_Partial
7,1940,1984,0.0,2.0,2.0,3.0,410.0,800.0,2.0,960,1740,1,2.0,6,2,1.0,240.0,219500.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1936,1989,0.0,2.0,1.0,3.0,626.0,796.0,3.0,1096,1466,2,3.0,7,1,2.0,566.0,170000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1969,1969,0.0,2.0,2.0,2.0,75.0,1096.0,4.0,1096,1096,1,2.0,6,0,1.0,299.0,138800.0,0,0,0,0,1,0,0,1,0,0,0,0
6,2004,2004,169.0,3.0,3.0,2.0,662.0,848.0,4.0,848,848,1,3.0,3,1,2.0,420.0,155900.0,0,0,0,0,0,1,0,0,0,0,0,0
5,1994,1994,0.0,2.0,3.0,3.0,495.0,990.0,3.0,990,990,1,2.0,5,0,1.0,299.0,126000.0,0,0,0,0,1,1,0,0,1,0,0,0
6,1971,2004,144.0,3.0,2.0,3.0,656.0,1258.0,4.0,1258,1258,2,3.0,5,0,2.0,528.0,145000.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1963,1963,0.0,2.0,2.0,3.0,824.0,1040.0,1.0,1040,1040,1,2.0,5,0,1.0,308.0,133000.0,0,0,0,0,1,0,0,1,0,0,0,0
7,2002,2002,100.0,3.0,3.0,3.0,0.0,1459.0,4.0,1459,1459,2,3.0,6,1,2.0,527.0,192000.0,0,0,0,0,0,1,0,0,0,0,0,0
6,1964,1964,425.0,2.0,2.0,3.0,553.0,1251.0,2.0,1251,1251,1,2.0,6,2,1.0,461.0,160000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1995,1996,0.0,2.0,3.0,3.0,592.0,691.0,3.0,691,1498,2,2.0,6,1,2.0,409.0,187500.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1992,1992,0.0,2.0,3.0,1.0,747.0,936.0,4.0,996,996,1,3.0,5,0,2.0,564.0,147000.0,0,0,0,0,1,1,0,0,1,0,0,0
4,1973,1973,0.0,2.0,2.0,3.0,334.0,546.0,2.0,546,1092,1,2.0,6,0,1.0,286.0,83500.0,0,0,0,0,1,0,0,0,0,0,0,0
8,2005,2006,0.0,3.0,3.0,2.0,0.0,1082.0,4.0,1082,1953,2,3.0,9,1,3.0,1043.0,252000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2004,2004,50.0,3.0,3.0,3.0,0.0,970.0,4.0,970,1709,2,3.0,7,0,2.0,380.0,137500.0,0,0,0,0,0,1,1,0,1,0,0,0
8,2005,2005,0.0,3.0,3.0,3.0,1039.0,1247.0,4.0,1247,1247,1,3.0,4,1,2.0,550.0,197000.0,0,0,0,0,1,1,0,1,0,0,0,0
3,1950,1950,0.0,2.0,5.0,4.0,0.0,0.0,1.0,1040,1040,2,2.0,6,0,2.0,400.0,92900.0,0,0,0,0,1,0,1,0,1,0,0,0
7,1999,2000,212.0,3.0,3.0,3.0,510.0,600.0,4.0,624,1252,2,3.0,4,0,2.0,462.0,160000.0,0,0,0,0,0,1,1,0,1,0,0,0
6,1925,1950,0.0,2.0,2.0,3.0,423.0,1181.0,1.0,1390,1694,2,2.0,7,1,2.0,576.0,136500.0,0,0,0,0,1,1,1,0,1,0,0,0
5,1965,1998,166.0,2.0,2.0,2.0,661.0,864.0,3.0,1200,1200,1,3.0,6,0,2.0,884.0,146000.0,0,0,0,0,0,0,1,0,1,0,0,0
5,1956,2000,0.0,2.0,2.0,3.0,248.0,936.0,4.0,936,936,1,2.0,4,0,1.0,308.0,129000.0,0,0,0,0,1,0,0,1,0,0,0,0
6,2006,2006,0.0,3.0,3.0,3.0,24.0,1314.0,3.0,1314,1314,2,3.0,6,1,2.0,440.0,176432.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1914,2006,0.0,2.0,2.0,3.0,0.0,684.0,2.0,773,1355,1,3.0,7,0,0.0,0.0,127000.0,0,0,0,0,1,1,0,0,0,0,0,0
8,1986,1986,0.0,3.0,3.0,3.0,0.0,1074.0,4.0,1088,1088,1,3.0,5,0,2.0,461.0,170000.0,0,0,0,0,1,0,0,0,0,0,0,0
4,1936,1950,0.0,2.0,2.0,3.0,672.0,672.0,2.0,757,1324,1,2.0,6,0,1.0,240.0,128000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,1978,1978,206.0,2.0,3.0,3.0,704.0,1271.0,2.0,1601,1601,2,2.0,7,1,2.0,478.0,157000.0,0,0,0,0,0,0,0,0,0,0,0,0
2,1920,1950,0.0,2.0,2.0,3.0,290.0,290.0,2.0,438,438,1,1.0,3,0,1.0,246.0,60000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1971,1971,0.0,2.0,2.0,3.0,412.0,950.0,2.0,950,950,1,2.0,5,0,1.0,280.0,119500.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1960,2002,45.0,2.0,2.0,3.0,588.0,1010.0,4.0,1134,1134,1,2.0,6,0,1.0,254.0,135000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1959,1959,0.0,2.0,2.0,2.0,655.0,655.0,4.0,1194,1194,1,2.0,6,1,2.0,539.0,159500.0,0,0,0,0,1,0,0,1,0,0,0,0
5,1970,1970,304.0,2.0,2.0,3.0,0.0,630.0,2.0,630,1302,2,2.0,6,0,2.0,440.0,106000.0,0,0,0,0,0,0,1,0,1,0,0,0
8,1994,1995,362.0,3.0,4.0,1.0,1032.0,1463.0,4.0,1500,2622,2,3.0,9,2,2.0,712.0,325000.0,0,0,0,0,0,1,0,0,0,0,0,0
7,1990,1991,0.0,3.0,3.0,2.0,738.0,910.0,3.0,1442,1442,2,3.0,6,1,2.0,719.0,179900.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2006,2006,0.0,3.0,4.0,3.0,0.0,868.0,4.0,887,2021,2,3.0,9,1,2.0,422.0,274725.0,0,0,0,0,1,1,0,0,0,0,1,1
6,2000,2000,0.0,2.0,3.0,3.0,0.0,924.0,4.0,948,1690,2,2.0,7,1,2.0,463.0,181000.0,0,0,0,0,1,1,0,0,0,0,0,0
8,2004,2005,42.0,3.0,4.0,2.0,1039.0,1836.0,4.0,1836,1836,2,3.0,7,1,3.0,862.0,280000.0,0,1,0,0,0,1,0,1,0,0,0,0
6,1995,1996,0.0,2.0,3.0,3.0,219.0,773.0,3.0,773,1658,2,2.0,8,1,2.0,431.0,188000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,1976,1976,660.0,2.0,2.0,3.0,403.0,803.0,2.0,1098,1964,2,2.0,8,1,2.0,483.0,205000.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1957,1957,0.0,2.0,2.0,3.0,708.0,816.0,2.0,816,816,1,2.0,5,0,1.0,308.0,129900.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1953,2006,0.0,2.0,2.0,3.0,643.0,1008.0,3.0,1008,1008,1,3.0,6,0,1.0,240.0,134500.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1954,2000,0.0,2.0,2.0,3.0,415.0,833.0,4.0,833,833,1,3.0,4,0,1.0,326.0,117000.0,0,0,0,0,1,0,1,0,1,0,0,0
8,2007,2007,328.0,3.0,4.0,3.0,1004.0,1734.0,4.0,1734,1734,2,4.0,7,1,3.0,928.0,318000.0,0,1,0,0,0,1,0,0,0,0,1,1
8,2002,2002,0.0,3.0,3.0,3.0,353.0,408.0,4.0,779,1419,2,3.0,7,1,2.0,527.0,184100.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1967,2003,0.0,2.0,2.0,3.0,702.0,894.0,4.0,894,894,1,3.0,5,0,2.0,450.0,130000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1958,1987,0.0,2.0,2.0,3.0,0.0,533.0,2.0,1021,1601,1,2.0,6,0,1.0,300.0,140000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1959,1959,0.0,2.0,2.0,3.0,369.0,1040.0,2.0,1040,1040,1,2.0,6,0,1.0,286.0,133700.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1920,1950,0.0,2.0,2.0,3.0,0.0,1012.0,2.0,1012,1012,1,2.0,6,1,1.0,308.0,118400.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2005,2006,196.0,3.0,3.0,1.0,24.0,1552.0,4.0,1552,1552,2,3.0,7,0,3.0,782.0,212900.0,0,0,0,0,0,1,0,0,0,0,1,1
4,1956,1956,0.0,2.0,2.0,3.0,0.0,672.0,4.0,960,960,1,2.0,5,0,1.0,288.0,112000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1947,2008,0.0,2.0,2.0,3.0,0.0,698.0,4.0,698,698,1,2.0,4,0,0.0,0.0,118000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,1992,1992,170.0,2.0,3.0,3.0,0.0,384.0,3.0,812,1482,2,3.0,7,1,2.0,392.0,163900.0,0,0,0,0,0,1,0,1,0,0,0,0
4,1955,1955,0.0,2.0,2.0,3.0,0.0,1005.0,2.0,1005,1005,1,1.0,5,1,2.0,672.0,115000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2007,2007,130.0,3.0,3.0,3.0,0.0,1373.0,4.0,1555,1555,2,3.0,7,1,3.0,660.0,174000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,2004,2004,0.0,3.0,3.0,1.0,1300.0,1530.0,4.0,1530,1530,2,3.0,7,1,3.0,630.0,259000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2004,2005,0.0,3.0,3.0,1.0,0.0,847.0,4.0,847,1959,2,3.0,8,1,2.0,434.0,215000.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1980,1980,180.0,2.0,3.0,0.0,936.0,936.0,2.0,936,936,1,2.0,4,0,2.0,672.0,140000.0,0,0,0,0,0,0,1,0,1,0,0,0
4,1928,1950,0.0,2.0,2.0,3.0,622.0,1122.0,2.0,1328,1981,2,3.0,7,2,2.0,576.0,135000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1991,1992,0.0,2.0,3.0,2.0,212.0,974.0,2.0,974,974,1,2.0,5,0,0.0,0.0,93500.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1880,1950,0.0,2.0,2.0,2.0,0.0,1008.0,2.0,1178,2210,2,1.0,8,0,1.0,205.0,117500.0,0,0,0,0,1,0,1,0,1,0,0,0
8,1995,1995,0.0,3.0,3.0,3.0,584.0,1128.0,4.0,1142,2020,2,3.0,8,1,2.0,466.0,239500.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1997,1997,0.0,2.0,3.0,1.0,0.0,916.0,3.0,916,1600,2,2.0,7,1,2.0,460.0,169000.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1926,1950,0.0,2.0,2.0,3.0,0.0,960.0,2.0,986,986,1,2.0,5,1,1.0,180.0,102000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1950,1950,0.0,2.0,2.0,3.0,280.0,1032.0,2.0,1032,1252,1,2.0,6,0,1.0,288.0,119000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1875,1996,0.0,2.0,2.0,3.0,0.0,780.0,3.0,780,1020,1,2.0,6,0,0.0,0.0,94000.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1977,1977,0.0,2.0,2.0,0.0,1567.0,1567.0,2.0,1567,1567,2,3.0,5,2,2.0,714.0,196000.0,0,0,0,0,1,1,0,0,0,0,0,0
5,1920,1950,0.0,2.0,2.0,3.0,645.0,915.0,2.0,1167,1167,1,2.0,6,1,2.0,495.0,144000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1951,1951,0.0,2.0,2.0,2.0,852.0,952.0,2.0,952,952,1,2.0,4,0,2.0,840.0,139000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1976,1976,44.0,2.0,2.0,3.0,381.0,780.0,4.0,1088,1868,2,3.0,9,1,2.0,484.0,197500.0,0,0,0,0,0,0,0,0,1,0,0,0
8,2006,2007,340.0,3.0,4.0,0.0,1150.0,1466.0,4.0,1466,2828,3,3.0,11,1,3.0,1052.0,424870.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1959,1959,0.0,2.0,2.0,3.0,288.0,1006.0,2.0,1006,1006,1,2.0,5,0,0.0,0.0,80000.0,0,0,0,0,1,0,0,0,0,0,0,0
4,1941,1950,0.0,2.0,3.0,3.0,348.0,672.0,1.0,672,924,1,1.0,5,0,1.0,280.0,80000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1928,1950,0.0,2.0,2.0,3.0,0.0,1042.0,4.0,1042,1576,1,2.0,8,1,1.0,225.0,149000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1985,1985,85.0,3.0,3.0,3.0,1258.0,1298.0,2.0,1298,1298,2,3.0,5,1,2.0,403.0,180000.0,0,0,0,0,0,0,0,0,1,0,0,0
7,1941,1950,0.0,2.0,2.0,3.0,275.0,704.0,4.0,860,1564,1,1.0,7,1,1.0,234.0,174500.0,0,0,0,0,1,0,0,0,1,0,0,0
7,1926,1950,0.0,2.0,2.0,3.0,0.0,572.0,2.0,572,1111,1,2.0,5,1,1.0,288.0,116900.0,0,0,0,0,1,1,1,0,1,0,0,0
7,1920,1988,0.0,2.0,2.0,3.0,624.0,650.0,4.0,832,1482,1,2.0,7,0,2.0,324.0,143000.0,0,0,0,0,1,1,1,0,1,0,0,0
6,1950,1950,0.0,2.0,2.0,3.0,0.0,932.0,4.0,932,932,1,3.0,4,1,1.0,306.0,124000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1959,1959,132.0,2.0,2.0,3.0,176.0,1466.0,2.0,1466,1466,1,1.0,6,2,2.0,528.0,149900.0,0,0,0,0,0,0,0,1,0,0,0,0
6,1956,2004,0.0,2.0,2.0,3.0,296.0,1073.0,4.0,1811,1811,1,4.0,6,1,2.0,470.0,230000.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1930,2007,0.0,3.0,2.0,1.0,538.0,816.0,4.0,816,816,1,2.0,5,0,1.0,432.0,120500.0,0,0,0,0,1,0,1,0,1,0,0,0
7,1965,1988,288.0,2.0,2.0,0.0,454.0,864.0,2.0,902,1820,1,3.0,8,2,2.0,492.0,201800.0,0,0,0,0,0,0,0,0,1,0,0,0
5,1976,2004,0.0,3.0,3.0,0.0,1157.0,1437.0,2.0,1437,1437,2,3.0,6,1,2.0,528.0,218000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1965,1999,0.0,2.0,2.0,0.0,633.0,1219.0,3.0,1265,1265,2,3.0,6,1,2.0,502.0,179900.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2007,2008,166.0,3.0,3.0,3.0,904.0,1314.0,4.0,1314,1314,2,3.0,6,1,2.0,626.0,230000.0,0,1,0,0,0,1,0,0,0,0,0,0
8,2007,2008,186.0,3.0,3.0,3.0,0.0,1580.0,4.0,1580,1580,2,3.0,7,0,3.0,830.0,235128.0,0,0,0,0,0,1,0,0,0,0,0,1
6,1974,1974,270.0,3.0,2.0,3.0,442.0,901.0,2.0,943,1876,2,3.0,8,1,2.0,540.0,185000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1978,1978,0.0,2.0,3.0,3.0,311.0,855.0,1.0,855,1456,2,2.0,7,1,2.0,440.0,146000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1954,2006,72.0,3.0,2.0,3.0,728.0,1296.0,4.0,1640,1640,1,3.0,7,1,2.0,924.0,224000.0,0,0,0,0,0,0,1,0,1,0,0,0
5,1968,1968,0.0,2.0,3.0,3.0,492.0,894.0,3.0,894,894,1,2.0,5,1,2.0,450.0,129000.0,0,0,0,0,1,0,0,1,0,0,0,0
4,1969,1969,0.0,2.0,3.0,1.0,1198.0,1198.0,2.0,1258,1258,0,2.0,6,0,2.0,400.0,108959.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1978,1978,0.0,2.0,3.0,0.0,680.0,1360.0,4.0,1432,1432,1,3.0,5,1,2.0,588.0,194000.0,0,0,0,0,1,1,0,0,1,0,0,0
7,2009,2009,268.0,3.0,3.0,3.0,0.0,1502.0,4.0,1502,1502,2,3.0,7,0,2.0,644.0,233170.0,0,1,0,0,0,1,0,0,0,0,1,1
8,2008,2008,72.0,3.0,3.0,1.0,0.0,1694.0,4.0,1694,1694,2,3.0,7,0,3.0,776.0,245350.0,0,0,0,0,0,1,0,0,0,0,0,0
6,2000,2000,0.0,2.0,3.0,3.0,786.0,959.0,4.0,959,1671,2,2.0,7,1,2.0,472.0,173000.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1935,1986,0.0,2.0,2.0,3.0,626.0,1127.0,4.0,1236,2108,2,3.0,7,2,2.0,540.0,235000.0,0,0,0,0,1,0,0,0,1,0,0,0
10,1995,1996,1378.0,3.0,4.0,0.0,1387.0,1930.0,4.0,1831,3627,3,3.0,10,1,3.0,807.0,625000.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1977,1977,0.0,2.0,2.0,1.0,522.0,1096.0,2.0,1118,1118,1,2.0,6,1,1.0,358.0,171000.0,0,0,0,0,1,0,0,1,0,0,0,0
6,1958,1958,0.0,2.0,2.0,3.0,662.0,1261.0,4.0,1261,1261,1,2.0,6,1,2.0,433.0,163000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,2006,2007,0.0,3.0,3.0,3.0,0.0,625.0,4.0,625,1250,2,3.0,5,0,2.0,625.0,171900.0,0,0,0,0,1,1,1,1,0,0,0,0
5,1946,1994,0.0,2.0,2.0,3.0,152.0,1598.0,2.0,1636,3086,3,4.0,12,1,0.0,0.0,200500.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1932,1950,0.0,2.0,3.0,3.0,503.0,952.0,2.0,1170,2345,2,2.0,9,1,2.0,360.0,239000.0,0,0,0,0,1,0,1,0,1,0,0,0
8,1992,2000,337.0,3.0,3.0,3.0,700.0,1683.0,4.0,2129,2872,2,3.0,9,1,2.0,541.0,285000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1984,1985,0.0,2.0,2.0,3.0,658.0,876.0,2.0,923,923,1,2.0,5,0,1.0,264.0,119500.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1926,2004,0.0,2.0,2.0,3.0,468.0,818.0,2.0,818,1224,1,2.0,5,0,1.0,210.0,115000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1921,1950,0.0,2.0,2.0,3.0,0.0,731.0,4.0,820,1343,1,2.0,7,1,1.0,186.0,154900.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1954,1954,0.0,2.0,5.0,4.0,0.0,0.0,3.0,1124,1124,1,2.0,5,1,0.0,0.0,93000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,1990,1991,0.0,2.0,3.0,3.0,1216.0,1216.0,4.0,1298,2514,2,2.0,8,0,2.0,693.0,250000.0,0,0,0,0,1,0,0,1,0,0,0,0
8,2008,2008,186.0,4.0,4.0,0.0,1480.0,1600.0,4.0,1652,1652,2,3.0,5,1,2.0,482.0,392500.0,0,0,0,0,0,1,0,1,0,0,1,1
10,1996,1996,0.0,3.0,4.0,1.0,2096.0,2396.0,4.0,2411,4476,3,4.0,10,2,3.0,813.0,745000.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1920,1950,0.0,2.0,2.0,3.0,821.0,1120.0,4.0,1130,1130,1,2.0,5,1,2.0,720.0,120000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1963,1963,226.0,2.0,2.0,0.0,1159.0,1572.0,3.0,1572,1572,1,2.0,5,2,3.0,995.0,186700.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1924,1950,0.0,2.0,2.0,3.0,392.0,784.0,3.0,949,1221,1,2.0,7,0,1.0,392.0,104900.0,0,0,0,0,1,0,0,0,1,0,0,0
3,1900,1970,0.0,2.0,1.0,2.0,440.0,978.0,2.0,1014,1699,2,2.0,7,0,2.0,420.0,95000.0,0,0,0,0,1,0,0,0,1,0,0,0
8,1994,1995,0.0,3.0,3.0,3.0,1456.0,1624.0,4.0,1624,1624,2,3.0,5,1,3.0,757.0,262000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2002,2002,95.0,3.0,3.0,3.0,0.0,831.0,4.0,831,1660,2,3.0,7,0,2.0,493.0,195000.0,0,0,0,0,0,1,0,0,0,0,0,0
7,1999,1999,0.0,2.0,2.0,3.0,0.0,994.0,3.0,1028,1804,2,3.0,7,1,2.0,442.0,189000.0,0,0,0,0,1,1,0,1,0,0,0,0
4,1961,1975,149.0,2.0,2.0,1.0,1159.0,1249.0,4.0,1622,1622,1,2.0,7,1,4.0,1356.0,168000.0,0,0,0,0,0,0,0,1,0,0,0,0
8,1999,2000,456.0,3.0,3.0,3.0,0.0,776.0,4.0,764,1441,2,3.0,5,0,2.0,492.0,174000.0,0,0,0,0,0,1,1,0,1,0,0,0
5,1925,1994,0.0,2.0,2.0,2.0,0.0,702.0,3.0,842,1472,1,3.0,6,0,1.0,250.0,125000.0,0,0,0,0,1,1,1,0,1,0,0,0
6,1999,1999,425.0,2.0,4.0,3.0,883.0,1224.0,4.0,1224,1224,2,2.0,5,0,2.0,402.0,165000.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1969,1969,143.0,2.0,2.0,3.0,371.0,663.0,2.0,663,1352,1,2.0,7,0,1.0,299.0,158000.0,0,0,0,0,0,0,0,1,0,0,0,0
6,2005,2005,0.0,2.0,3.0,3.0,0.0,728.0,4.0,728,1456,2,3.0,8,0,2.0,400.0,176000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2006,2006,0.0,3.0,3.0,1.0,0.0,879.0,4.0,879,1863,2,3.0,9,1,3.0,660.0,219210.0,0,0,0,0,1,1,0,1,0,0,1,1
7,1916,1950,0.0,2.0,2.0,3.0,0.0,815.0,4.0,815,1690,1,2.0,7,1,1.0,225.0,144000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2001,2001,0.0,3.0,3.0,3.0,0.0,1212.0,4.0,1212,1212,2,3.0,6,0,2.0,573.0,178000.0,0,0,0,0,1,1,0,0,0,0,0,0
4,1963,1979,51.0,2.0,2.0,3.0,547.0,1051.0,3.0,1382,1382,1,2.0,6,1,2.0,459.0,148000.0,0,0,0,0,0,0,0,0,1,0,0,0
4,1970,1970,0.0,2.0,2.0,3.0,0.0,864.0,3.0,864,864,1,2.0,5,0,1.0,280.0,116050.0,0,0,0,0,1,0,0,0,1,0,0,0
7,1998,1998,0.0,2.0,3.0,1.0,0.0,866.0,4.0,866,1779,2,3.0,6,0,2.0,546.0,197900.0,0,0,0,0,1,1,0,0,0,0,0,0
5,1925,1997,0.0,2.0,2.0,3.0,0.0,884.0,4.0,884,1348,1,2.0,5,1,1.0,216.0,117000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2000,2001,171.0,3.0,3.0,3.0,0.0,1630.0,4.0,1630,1630,2,3.0,6,1,2.0,451.0,213000.0,0,0,0,0,0,1,0,0,1,0,0,0
5,1975,1975,0.0,2.0,3.0,3.0,788.0,1056.0,4.0,1074,1074,1,2.0,6,0,2.0,495.0,153500.0,0,0,0,0,1,0,0,0,0,0,0,0
7,1990,1991,234.0,3.0,3.0,2.0,485.0,2158.0,3.0,2196,2196,2,3.0,7,1,3.0,701.0,271900.0,0,0,0,0,0,0,0,0,0,0,0,0
4,1966,1966,0.0,2.0,2.0,3.0,1056.0,1056.0,2.0,1056,1056,1,2.0,5,0,1.0,384.0,107000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,2003,2003,120.0,3.0,3.0,1.0,340.0,1682.0,4.0,1700,1700,2,3.0,7,0,2.0,544.0,200000.0,0,0,0,0,0,1,0,0,0,0,0,0
5,1962,1980,0.0,2.0,2.0,3.0,504.0,931.0,2.0,1283,1283,1,2.0,6,0,2.0,506.0,140000.0,0,0,0,0,1,0,1,0,1,0,0,0
8,2006,2006,420.0,3.0,4.0,2.0,1220.0,1660.0,4.0,1660,1660,2,3.0,8,1,2.0,500.0,290000.0,0,0,0,0,0,1,0,0,0,0,1,1
6,1992,1992,0.0,3.0,3.0,3.0,0.0,1055.0,4.0,1055,1845,2,3.0,8,1,2.0,462.0,189000.0,0,0,0,0,1,1,0,0,0,0,0,0
8,1988,2005,0.0,3.0,3.0,1.0,427.0,559.0,3.0,1080,1752,2,2.0,8,0,2.0,492.0,164000.0,0,0,0,0,1,0,0,0,0,0,0,0
4,1941,1950,0.0,2.0,2.0,3.0,344.0,672.0,2.0,672,672,1,2.0,4,0,1.0,234.0,113000.0,0,0,0,0,1,0,0,0,1,0,0,0
4,1965,2001,0.0,2.0,2.0,1.0,648.0,648.0,4.0,960,960,0,2.0,3,0,1.0,364.0,145000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1962,1962,0.0,2.0,2.0,1.0,784.0,925.0,2.0,999,999,1,2.0,6,0,1.0,300.0,134500.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1966,1966,0.0,2.0,2.0,3.0,180.0,894.0,2.0,894,894,1,2.0,5,0,1.0,384.0,125000.0,0,0,0,0,1,0,1,0,0,0,0,0
6,1978,1978,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1318,1902,2,2.0,8,0,2.0,539.0,112000.0,0,0,0,0,1,0,0,0,1,0,0,0
8,2009,2009,72.0,3.0,3.0,2.0,936.0,1300.0,4.0,1314,1314,2,3.0,6,0,2.0,552.0,229456.0,0,0,0,0,0,1,0,0,0,0,1,1
4,1947,1950,0.0,2.0,5.0,4.0,0.0,0.0,3.0,672,912,1,2.0,3,0,0.0,0.0,80500.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1971,1971,236.0,2.0,2.0,3.0,0.0,672.0,2.0,672,1218,1,2.0,7,0,0.0,0.0,91500.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1964,1964,0.0,2.0,2.0,3.0,312.0,912.0,2.0,912,912,1,2.0,5,0,1.0,288.0,115000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1968,1968,0.0,2.0,2.0,3.0,250.0,952.0,4.0,1211,1211,1,2.0,5,1,1.0,322.0,134000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1949,1950,320.0,2.0,2.0,2.0,196.0,1040.0,4.0,1168,1846,2,2.0,7,1,1.0,315.0,143000.0,0,0,0,0,0,0,0,0,1,0,0,0
5,1951,1951,44.0,2.0,2.0,3.0,756.0,2136.0,2.0,2136,2136,2,2.0,7,0,2.0,528.0,137900.0,0,0,0,0,0,0,1,0,1,0,0,0
7,2004,2005,0.0,3.0,3.0,1.0,724.0,788.0,4.0,788,1490,2,3.0,8,1,2.0,388.0,184000.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1958,1958,63.0,2.0,2.0,1.0,507.0,588.0,4.0,1138,1138,1,2.0,6,0,1.0,264.0,145000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,2007,2007,74.0,3.0,3.0,2.0,0.0,894.0,4.0,894,1933,2,3.0,9,1,3.0,668.0,214000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1965,2008,300.0,2.0,2.0,3.0,595.0,912.0,4.0,912,912,1,3.0,5,0,2.0,576.0,147000.0,0,0,0,0,0,0,1,0,1,0,0,0
9,2008,2008,766.0,4.0,4.0,3.0,1540.0,1702.0,4.0,1702,1702,1,4.0,7,1,3.0,1052.0,367294.0,0,1,0,0,0,1,0,1,0,0,1,1
