MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HasShed
50,RM,0.0,7425,IR1,Corner,0.0,BrkSide,RRAn,1Fam,1.5Fin,7,7,1945,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,1.0,3.0,5.0,0.0,0.0,672.0,672.0,3.0,1,SBrkr,1195,473,0,1668,0.0,0.0,1,1,3,1,3.0,8,0,5.0,Attchd,1945.0,Unf,1.0,252.0,2.0,2.0,1,210,0,0,0,0,0,NaN,0,8,2008,WD,Abnorml,,0
50,RL,0.0,7010,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,5,5,1935,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,2.0,2.0,3.0,3.0,175.0,0.0,849.0,1024.0,2.0,1,SBrkr,1144,594,0,1738,0.0,0.0,2,0,3,1,2.0,6,1,3.0,Detchd,1950.0,Unf,1.0,240.0,2.0,2.0,0,0,30,0,0,0,0,NaN,0,7,2008,WD,Normal,,0
50,RM,50.0,5000,Reg,Inside,0.0,BrkSide,Feedr,1Fam,1.5Fin,5,7,1941,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,3.0,CBlock,2.0,2.0,3.0,1.0,600.0,0.0,72.0,672.0,4.0,1,SBrkr,832,378,0,1210,0.0,0.0,1,0,3,1,3.0,6,0,5.0,Detchd,1941.0,Unf,1.0,240.0,2.0,2.0,0,0,0,0,0,0,0,NaN,0,5,2008,WD,Normal,,0
70,RM,59.0,5870,Reg,Corner,0.0,BrkSide,Feedr,1Fam,2Story,6,9,1900,2000,Gable,HdBoard,HdBoard,None,0.0,2.0,3.0,BrkTil,2.0,2.0,3.0,5.0,0.0,0.0,554.0,554.0,4.0,1,SBrkr,736,554,0,1290,0.0,0.0,1,1,3,1,2.0,6,0,5.0,Detchd,1926.0,Unf,1.0,200.0,1.0,2.0,1,38,112,0,0,0,0,MnPrv,400,4,2008,WD,Normal,,1
50,RM,50.0,6000,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,1.0,521.0,0.0,460.0,981.0,4.0,1,SBrkr,1014,658,0,1672,0.0,0.0,1,1,3,1,3.0,6,1,3.0,Detchd,1940.0,Unf,1.0,240.0,2.0,2.0,1,0,11,0,0,0,0,GdPrv,0,7,2008,WD,Normal,,0
30,RM,50.0,6000,Reg,Inside,0.0,BrkSide,Norm,1Fam,1Story,5,7,1924,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,1.0,BrkTil,2.0,1.0,3.0,5.0,0.0,0.0,949.0,949.0,4.0,1,SBrkr,949,0,0,949,0.0,0.0,1,0,2,1,2.0,5,1,1.0,Detchd,1924.0,Unf,2.0,370.0,2.0,2.0,1,0,0,48,0,0,0,NaN,0,7,2008,WD,Normal,,0
50,RM,50.0,6000,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,3.0,BrkTil,2.0,2.0,3.0,3.0,201.0,162.0,462.0,825.0,4.0,1,SBrkr,825,672,0,1497,0.0,0.0,2,0,3,1,2.0,5,0,5.0,Detchd,2004.0,Unf,1.0,672.0,2.0,2.0,1,272,0,0,0,0,0,GdPrv,0,5,2008,WD,Normal,,0
50,RM,50.0,6000,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,4.0,264.0,0.0,475.0,739.0,4.0,1,SBrkr,874,468,0,1342,0.0,0.0,2,0,2,2,2.0,7,1,3.0,Detchd,1939.0,Unf,1.0,240.0,2.0,2.0,1,0,0,0,0,0,0,NaN,0,4,2008,WD,Normal,,0
45,RM,50.0,5000,Reg,Inside,1.0,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,BrkTil,2.0,2.0,3.0,5.0,0.0,0.0,992.0,992.0,4.0,1,SBrkr,1013,0,0,1013,0.0,0.0,1,0,3,1,2.0,6,0,5.0,Detchd,1926.0,Unf,1.0,160.0,1.0,2.0,1,0,0,101,0,0,0,NaN,0,4,2008,WD,Normal,,0
50,RM,60.0,5520,IR1,FR2,0.0,BrkSide,Feedr,1Fam,1.5Fin,5,7,1920,1997,Gable,AsbShng,AsbShng,None,0.0,2.0,3.0,BrkTil,2.0,2.0,3.0,1.0,68.0,0.0,497.0,565.0,2.0,1,SBrkr,565,651,0,1216,1.0,0.0,1,0,3,1,2.0,6,1,3.0,BuiltIn,1920.0,RFn,1.0,355.0,1.0,2.0,1,0,0,180,0,0,0,MnPrv,0,4,2008,WD,Normal,,0
20,RM,99.0,5940,IR1,FR3,0.0,BrkSide,Feedr,1Fam,1Story,4,7,1946,1950,Gable,MetalSd,CBlock,None,0.0,2.0,2.0,PConc,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,1,FuseA,896,0,0,896,0.0,0.0,1,0,2,1,2.0,4,0,5.0,Detchd,1946.0,Unf,1.0,280.0,2.0,2.0,1,0,0,0,0,0,0,MnPrv,0,4,2008,ConLD,Abnorml,,0
50,RM,52.0,6240,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,PConc,2.0,2.0,3.0,2.0,80.0,0.0,624.0,704.0,4.0,1,SBrkr,624,512,0,1136,0.0,1.0,1,0,2,1,2.0,6,0,5.0,Detchd,1990.0,Unf,1.0,336.0,2.0,2.0,1,0,365,80,0,0,0,NaN,0,8,2008,WD,Normal,,0
30,RM,0.0,6120,Reg,Inside,0.0,BrkSide,Norm,1Fam,1Story,5,6,1945,1995,Gable,Plywood,Plywood,None,0.0,2.0,3.0,CBlock,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,0,SBrkr,808,0,0,808,0.0,0.0,1,0,1,1,2.0,6,0,5.0,Attchd,1925.0,Unf,1.0,164.0,2.0,2.0,0,0,48,0,0,0,0,NaN,0,6,2008,WD,Normal,,0
50,RM,52.0,6240,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,2.0,2.0,2.0,3.0,300.0,240.0,449.0,989.0,2.0,1,SBrkr,1245,764,0,2009,0.0,0.0,2,0,4,1,2.0,7,1,3.0,Detchd,1939.0,Unf,2.0,400.0,2.0,2.0,1,0,20,0,0,0,0,MnPrv,0,1,2008,WD,Normal,,0
70,RM,51.0,6120,Reg,Inside,0.0,OldTown,Artery,1Fam,2Story,5,5,1923,1950,Gambrel,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,2.0,2.0,3.0,4.0,203.0,0.0,897.0,1100.0,2.0,1,SBrkr,1226,676,0,1902,0.0,0.0,2,0,4,1,2.0,7,0,5.0,Detchd,1960.0,Unf,2.0,576.0,2.0,2.0,1,0,139,55,0,0,0,NaN,0,10,2008,WD,Normal,,0
50,RL,60.0,9144,Reg,Inside,0.0,BrkSide,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,VinylSd,VinylSd,None,0.0,2.0,3.0,BrkTil,2.0,2.0,3.0,5.0,0.0,0.0,810.0,810.0,4.0,1,SBrkr,1170,546,0,1716,0.0,0.0,2,0,4,1,3.0,8,0,5.0,Detchd,1970.0,Unf,2.0,672.0,2.0,2.0,1,0,195,0,0,0,0,NaN,0,3,2008,WD,Normal,,0
60,RM,57.0,8094,Reg,Inside,0.0,OldTown,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,PConc,2.0,2.0,2.0,3.0,196.0,0.0,1046.0,1242.0,3.0,1,SBrkr,1242,742,0,1984,0.0,0.0,2,0,5,1,2.0,8,0,5.0,Detchd,0.0,NaN,1.0,360.0,5.0,5.0,1,64,0,180,0,0,0,MnPrv,1000,9,2008,WD,Normal,,1
50,RM,63.0,4347,Reg,Inside,0.0,OldTown,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,MetalSd,MetalSd,None,0.0,3.0,2.0,BrkTil,3.0,3.0,3.0,5.0,0.0,0.0,796.0,796.0,4.0,1,SBrkr,825,784,0,1609,0.0,0.0,1,0,3,1,2.0,7,0,5.0,Detchd,1910.0,Unf,1.0,228.0,1.0,1.0,0,0,182,0,0,0,0,NaN,0,6,2008,WD,Normal,,0
30,RM,0.0,6291,IR1,Inside,0.0,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,3.0,3.0,BrkTil,2.0,2.0,3.0,5.0,0.0,0.0,768.0,768.0,2.0,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,2.0,4,0,5.0,Detchd,1930.0,Unf,2.0,440.0,2.0,2.0,0,0,0,84,0,0,0,NaN,0,7,2008,WD,Normal,,0
70,RM,60.0,10266,Reg,Inside,0.0,IDOTRR,Norm,1Fam,2Story,6,6,1952,1952,Gable,MetalSd,MetalSd,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,3.0,372.0,0.0,396.0,768.0,2.0,1,FuseA,768,768,0,1536,0.0,0.0,1,1,4,1,2.0,7,0,5.0,Detchd,1952.0,Unf,1.0,308.0,2.0,2.0,1,0,216,80,0,0,0,NaN,0,5,2008,COD,Abnorml,,0
50,RM,60.0,6876,Reg,Inside,0.0,IDOTRR,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,2.0,2.0,3.0,5.0,0.0,0.0,1272.0,1272.0,2.0,1,SBrkr,1272,0,697,1969,0.0,0.0,2,0,4,1,2.0,9,1,3.0,Detchd,1938.0,Unf,2.0,400.0,2.0,2.0,1,0,34,0,0,0,0,NaN,0,11,2008,COD,Normal,,0
50,RM,0.0,10320,Reg,Inside,0.0,IDOTRR,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,HdBoard,HdBoard,None,0.0,2.0,1.0,BrkTil,2.0,1.0,3.0,5.0,0.0,0.0,880.0,880.0,3.0,1,SBrkr,880,428,0,1308,0.0,0.0,2,0,2,1,2.0,6,0,5.0,Detchd,1950.0,Unf,2.0,400.0,1.0,1.0,1,0,0,117,0,0,0,NaN,0,4,2008,WD,Normal,,0
30,RM,60.0,7200,Reg,Corner,0.0,IDOTRR,Norm,1Fam,1Story,6,7,1925,1992,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,1040.0,1040.0,3.0,1,SBrkr,1040,0,0,1040,0.0,0.0,1,0,2,1,2.0,5,0,5.0,Detchd,1993.0,Unf,2.0,320.0,2.0,2.0,1,0,132,0,0,0,0,NaN,0,7,2008,WD,Normal,,0
50,RM,62.0,7006,Reg,Inside,0.0,IDOTRR,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,Stucco,Stucco,None,0.0,2.0,2.0,PConc,2.0,2.0,3.0,3.0,121.0,0.0,647.0,768.0,2.0,1,SBrkr,788,448,0,1236,1.0,0.0,2,0,3,1,2.0,6,1,3.0,Detchd,1985.0,Unf,1.0,384.0,2.0,2.0,1,0,0,0,0,0,0,MnPrv,0,8,2008,WD,Family,,0
30,RM,60.0,10320,Reg,Inside,0.0,IDOTRR,RRNe,1Fam,1Story,5,8,1912,1991,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,1.0,2.0,3.0,5.0,0.0,0.0,451.0,451.0,2.0,1,SBrkr,759,0,0,759,0.0,0.0,1,0,1,1,2.0,5,0,5.0,Detchd,1997.0,Unf,2.0,576.0,2.0,2.0,0,40,0,0,0,0,0,NaN,0,8,2008,ConLD,Family,,0
190,RM,60.0,10320,Reg,Inside,0.0,IDOTRR,Norm,2fmCon,2Story,3,3,1915,1950,Gable,AsphShn,AsphShn,None,0.0,1.0,1.0,PConc,2.0,1.0,3.0,5.0,0.0,0.0,536.0,536.0,4.0,0,FuseF,808,536,0,1344,0.0,0.0,2,0,3,2,2.0,8,0,5.0,NaN,0.0,NaN,0.0,0.0,5.0,5.0,0,42,0,204,0,0,0,NaN,0,5,2008,WD,Normal,,0
20,RL,82.0,9488,Reg,Inside,0.0,Sawyer,Feedr,1Fam,1Story,5,6,1947,1993,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,1046.0,1046.0,3.0,0,SBrkr,1054,0,0,1054,0.0,0.0,1,0,3,1,2.0,6,0,5.0,Detchd,1947.0,Unf,1.0,240.0,2.0,2.0,1,0,60,122,0,0,0,NaN,0,9,2008,WD,Abnorml,,0
85,RL,0.0,11235,Reg,Corner,0.0,Sawyer,Feedr,1Fam,SFoyer,5,6,1963,1963,Gable,HdBoard,Wd Sdng,None,0.0,2.0,2.0,CBlock,3.0,2.0,1.0,1.0,784.0,0.0,197.0,981.0,2.0,1,SBrkr,1075,0,0,1075,1.0,0.0,1,0,3,1,3.0,6,0,5.0,Detchd,1996.0,Unf,2.0,440.0,2.0,2.0,1,64,0,0,0,64,0,MnPrv,0,5,2008,WD,Abnorml,,0
80,RL,80.0,13014,Reg,Inside,0.0,Sawyer,Norm,1Fam,SLvl,6,5,1978,1978,Gable,HdBoard,Plywood,BrkFace,39.0,2.0,2.0,CBlock,2.0,2.0,1.0,1.0,528.0,0.0,480.0,1008.0,2.0,1,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,2.0,6,1,1.0,Attchd,1978.0,Unf,2.0,484.0,2.0,2.0,1,168,0,0,0,0,0,NaN,0,12,2008,WD,Normal,,0
20,RL,68.0,10265,IR1,Inside,0.0,Sawyer,Norm,1Fam,1Story,5,7,1967,2005,Gable,HdBoard,HdBoard,None,0.0,2.0,1.0,CBlock,2.0,2.0,3.0,1.0,758.0,0.0,234.0,992.0,4.0,1,SBrkr,992,0,0,992,1.0,0.0,1,0,3,1,3.0,6,0,5.0,Attchd,1967.0,RFn,1.0,294.0,2.0,2.0,1,204,0,0,0,0,0,MnPrv,600,7,2008,WD,Normal,,1
85,RL,0.0,7703,IR1,CulDSac,0.0,Sawyer,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,HdBoard,HdBoard,BrkCmn,40.0,2.0,2.0,CBlock,3.0,2.0,0.0,1.0,450.0,0.0,0.0,450.0,4.0,1,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,2.0,6,1,0.0,Basment,1978.0,Fin,2.0,504.0,2.0,2.0,1,311,0,0,0,0,0,GdWo,0,5,2008,WD,Normal,,0
20,RL,0.0,9981,IR1,Corner,0.0,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,340.0,2.0,2.0,CBlock,2.0,2.0,2.0,2.0,221.0,0.0,852.0,1073.0,3.0,1,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3,1,2.0,6,0,5.0,Attchd,1967.0,RFn,1.0,270.0,2.0,2.0,1,0,90,0,0,0,0,MnPrv,0,3,2008,WD,Normal,,0
85,RL,0.0,7400,IR1,CulDSac,0.0,Sawyer,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,3.0,2.0,1.0,4.0,104.0,956.0,0.0,1060.0,2.0,1,SBrkr,1126,0,0,1126,1.0,0.0,1,0,2,1,2.0,5,0,5.0,Attchd,1984.0,Unf,2.0,506.0,2.0,2.0,1,178,0,0,0,0,0,NaN,0,3,2008,WD,Normal,,0
190,RL,60.0,12900,Reg,Inside,0.0,Sawyer,Feedr,2fmCon,1Story,5,4,1920,1950,Gable,BrkFace,Stucco,None,0.0,2.0,2.0,PConc,2.0,1.0,3.0,2.0,1300.0,0.0,0.0,1300.0,1.0,1,SBrkr,1140,0,0,1140,1.0,0.0,1,0,3,1,2.0,6,0,5.0,CarPort,1920.0,Unf,2.0,400.0,2.0,2.0,1,0,0,190,0,0,0,NaN,0,1,2008,WD,Alloca,,0
20,RL,94.0,9239,Reg,Inside,0.0,Sawyer,Feedr,1Fam,1Story,5,8,1963,2003,Gable,VinylSd,VinylSd,None,0.0,2.0,3.0,CBlock,2.0,2.0,3.0,0.0,634.0,0.0,326.0,960.0,4.0,1,SBrkr,960,0,0,960,1.0,0.0,1,0,3,1,3.0,6,0,5.0,Attchd,1963.0,Fin,1.0,300.0,2.0,2.0,1,168,0,0,0,0,0,NaN,0,5,2008,WD,Normal,,0
20,RL,88.0,14175,Reg,Inside,0.0,Sawyer,PosA,1Fam,1Story,6,8,1956,1956,Gable,HdBoard,HdBoard,None,0.0,2.0,2.0,CBlock,2.0,3.0,0.0,0.0,776.0,0.0,212.0,988.0,2.0,1,FuseA,1188,0,0,1188,1.0,0.0,1,0,1,1,2.0,4,1,2.0,Attchd,1956.0,Unf,2.0,621.0,2.0,2.0,1,102,89,231,0,0,0,NaN,0,6,2008,WD,Normal,,0
190,RL,0.0,10532,Reg,Corner,0.0,ClearCr,Norm,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Plywood,Stone,275.0,2.0,2.0,CBlock,2.0,2.0,2.0,3.0,988.0,0.0,0.0,988.0,3.0,1,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,2.0,7,2,2.0,Basment,1960.0,Unf,2.0,626.0,2.0,2.0,1,50,84,0,0,0,0,NaN,0,12,2008,WD,Abnorml,,0
50,RL,63.0,8375,Reg,Corner,0.0,Sawyer,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,BrkTil,2.0,2.0,3.0,1.0,336.0,0.0,240.0,576.0,3.0,1,SBrkr,864,486,0,1350,1.0,0.0,1,1,2,1,3.0,6,0,5.0,2Types,1973.0,Unf,3.0,627.0,2.0,2.0,0,0,0,0,0,0,0,MnPrv,0,6,2008,WD,Normal,,0
80,RL,0.0,10200,Reg,Inside,0.0,Sawyer,Norm,1Fam,SLvl,5,8,1970,1970,Hip,HdBoard,HdBoard,None,0.0,2.0,3.0,PConc,3.0,2.0,1.0,1.0,704.0,0.0,160.0,864.0,4.0,1,SBrkr,904,0,0,904,0.0,0.0,1,0,3,1,3.0,5,0,5.0,2Types,1979.0,Unf,3.0,912.0,2.0,2.0,1,143,0,0,0,0,0,MnPrv,0,6,2008,WD,Normal,,0
20,RL,82.0,20270,IR1,CulDSac,0.0,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Gable,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,3.0,2.0,0.0,0.0,599.0,0.0,925.0,1524.0,2.0,1,SBrkr,1524,0,0,1524,1.0,0.0,2,0,3,1,2.0,7,2,3.0,Attchd,1979.0,Fin,2.0,478.0,2.0,2.0,1,140,0,0,0,0,0,NaN,0,4,2008,WD,Normal,,0
50,RL,50.0,5190,Reg,Inside,0.0,Edwards,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,BrkFace,Plywood,None,0.0,2.0,2.0,CBlock,2.0,2.0,3.0,5.0,0.0,0.0,570.0,570.0,2.0,1,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,1,2.0,5,1,3.0,Attchd,1948.0,Unf,1.0,249.0,2.0,2.0,1,135,0,0,0,0,0,NaN,0,1,2008,WD,Normal,,0
30,RL,85.0,19550,Reg,Inside,0.0,Edwards,Norm,1Fam,1Story,5,7,1940,2007,Flat,NaN,NaN,None,0.0,2.0,2.0,PConc,2.0,2.0,0.0,1.0,1035.0,0.0,545.0,1580.0,4.0,1,SBrkr,1518,0,0,1518,1.0,0.0,1,0,2,1,1.0,5,2,3.0,NaN,0.0,NaN,0.0,0.0,5.0,5.0,1,0,39,0,0,0,0,NaN,0,1,2008,WD,Normal,,0
20,RL,68.0,9571,Reg,Inside,0.0,Edwards,Norm,1Fam,1Story,5,6,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,2.0,2.0,CBlock,2.0,2.0,1.0,3.0,870.0,0.0,639.0,1509.0,2.0,1,FuseA,1509,0,0,1509,1.0,0.0,1,0,3,1,3.0,6,1,2.0,Attchd,1956.0,Unf,1.0,322.0,2.0,2.0,1,158,0,0,0,576,0,MnPrv,0,7,2008,WD,Normal,,0
90,RL,50.0,9350,Reg,Inside,0.0,Edwards,Norm,Duplex,SFoyer,5,5,1975,1975,Gable,HdBoard,HdBoard,None,0.0,2.0,2.0,PConc,3.0,2.0,1.0,0.0,864.0,0.0,0.0,864.0,1.0,0,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,2.0,4,0,5.0,NaN,0.0,NaN,0.0,0.0,5.0,5.0,1,0,0,0,0,0,0,NaN,0,4,2008,WD,Normal,,0
60,RL,50.0,9360,Reg,Corner,0.0,Edwards,Norm,1Fam,2Story,6,8,1962,2001,Gable,VinylSd,VinylSd,BrkCmn,216.0,3.0,2.0,CBlock,2.0,2.0,3.0,3.0,324.0,0.0,297.0,621.0,2.0,1,SBrkr,621,648,0,1269,0.0,0.0,1,1,3,1,2.0,7,0,5.0,Detchd,1962.0,Unf,1.0,280.0,2.0,2.0,1,0,236,0,0,0,0,GdWo,0,11,2008,WD,Normal,,0
60,RL,0.0,9771,IR3,Corner,0.0,SawyerW,Norm,1Fam,2Story,6,5,1995,2002,Gable,HdBoard,HdBoard,BrkFace,190.0,3.0,2.0,PConc,3.0,2.0,3.0,4.0,779.0,0.0,298.0,1077.0,4.0,1,SBrkr,1093,1721,0,2814,0.0,1.0,2,1,4,1,3.0,9,1,2.0,BuiltIn,1995.0,Fin,2.0,614.0,2.0,2.0,1,48,32,0,0,216,0,GdPrv,0,6,2008,WD,Normal,,0
20,RL,80.0,9938,Reg,Inside,0.0,SawyerW,Norm,1Fam,1Story,7,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,251.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,1271.0,0.0,331.0,1602.0,4.0,1,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,3.0,7,1,2.0,Attchd,1994.0,RFn,2.0,534.0,2.0,2.0,1,424,40,0,0,0,0,NaN,0,4,2008,WD,Normal,,0
60,RL,0.0,14171,IR2,CulDSac,0.0,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,3.0,2.0,3.0,0.0,355.0,0.0,457.0,812.0,4.0,1,SBrkr,1101,1099,0,2200,0.0,0.0,2,1,4,1,3.0,9,1,2.0,Attchd,1993.0,RFn,2.0,453.0,2.0,2.0,1,168,98,0,0,0,0,NaN,0,12,2008,WD,Normal,,0
80,RL,85.0,10541,IR1,Corner,0.0,SawyerW,Norm,1Fam,SLvl,7,5,1996,1996,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,3.0,2.0,1.0,5.0,0.0,0.0,672.0,672.0,4.0,1,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,3.0,8,1,2.0,Attchd,1996.0,Fin,2.0,472.0,2.0,2.0,1,100,33,0,0,0,0,NaN,0,2,2008,WD,Normal,,0
60,RL,65.0,10616,IR1,Inside,0.0,CollgCr,Norm,1Fam,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,3.0,2.0,3.0,5.0,0.0,0.0,628.0,628.0,4.0,1,SBrkr,628,728,0,1356,0.0,0.0,2,1,3,1,3.0,6,1,3.0,BuiltIn,2007.0,Fin,2.0,484.0,2.0,2.0,1,100,24,0,0,0,0,NaN,0,3,2008,New,Partial,,0
20,RL,65.0,9345,IR1,Inside,0.0,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,156.0,3.0,2.0,PConc,3.0,2.0,1.0,5.0,0.0,0.0,1615.0,1615.0,4.0,1,SBrkr,1615,0,0,1615,0.0,0.0,2,0,3,1,3.0,7,1,3.0,Attchd,2007.0,RFn,3.0,864.0,2.0,2.0,1,168,30,0,0,0,0,NaN,0,5,2008,WD,Normal,,0
20,RL,91.0,11778,Reg,Inside,0.0,CollgCr,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,554.0,3.0,2.0,PConc,3.0,2.0,0.0,0.0,2085.0,0.0,186.0,2271.0,4.0,1,SBrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,4.0,7,2,3.0,Attchd,2008.0,RFn,3.0,1348.0,3.0,2.0,1,0,0,70,0,255,0,NaN,0,6,2008,WD,Abnorml,,0
20,RL,91.0,11778,Reg,Inside,0.0,CollgCr,PosN,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,402.0,4.0,2.0,PConc,4.0,2.0,1.0,0.0,1153.0,0.0,598.0,1751.0,4.0,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,4.0,8,2,3.0,Attchd,2008.0,Fin,3.0,874.0,2.0,2.0,1,216,36,0,0,0,0,NaN,0,12,2008,New,Partial,,0
80,RL,0.0,11454,IR2,Corner,0.0,SawyerW,Norm,1Fam,SLvl,8,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,302.0,3.0,2.0,PConc,3.0,2.0,0.0,0.0,770.0,0.0,631.0,1401.0,4.0,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,3.0,6,1,1.0,Attchd,1995.0,Fin,3.0,811.0,2.0,2.0,1,168,42,0,0,0,0,NaN,0,2,2008,WD,Normal,,0
20,RL,0.0,11500,IR1,CulDSac,0.0,ClearCr,Norm,1Fam,1Story,6,6,1966,1966,Flat,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,3.0,3.0,0.0,4.0,262.0,723.0,197.0,1182.0,4.0,1,SBrkr,1643,0,0,1643,1.0,0.0,2,0,2,1,2.0,6,1,3.0,Attchd,1966.0,Unf,2.0,438.0,2.0,2.0,1,339,0,0,0,0,0,NaN,0,3,2008,WD,Normal,,0
20,RL,65.0,9750,Reg,Inside,1.0,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,2.0,2.0,PConc,3.0,2.0,3.0,0.0,722.0,0.0,268.0,990.0,4.0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,2.0,5,0,5.0,Detchd,1997.0,Unf,2.0,528.0,2.0,2.0,1,168,0,0,0,0,0,NaN,0,8,2008,WD,Normal,,0
